date,close,score,pos
2025-06-05,59100.0,54.609,1.0
2025-06-09,59800.0,56.646,1.0
2025-06-10,59200.0,54.989,1.0
2025-06-11,59900.0,50.115,1.0
2025-06-12,59500.0,47.186,1.0
2025-06-13,58300.0,44.471,1.0
2025-06-16,57200.0,37.459,1.0
2025-06-17,58100.0,41.363,1.0
2025-06-18,59800.0,46.839,1.0
2025-06-19,59200.0,44.359,1.0
2025-06-20,59500.0,43.117,1.0
2025-06-23,58000.0,40.028,1.0
2025-06-24,60500.0,51.893,1.0
2025-06-25,61300.0,52.106,1.0
2025-06-26,60200.0,49.586,1.0
2025-06-27,60800.0,50.689,1.0
2025-06-30,59800.0,51.815,1.0
2025-07-01,60200.0,50.785,1.0
2025-07-02,60800.0,51.413,1.0
2025-07-03,63800.0,62.33,1.0
2025-07-04,63300.0,62.194,1.0
2025-07-07,61700.0,62.119,1.0
2025-07-08,61400.0,60.446,1.0
2025-07-09,60400.0,57.871,1.0
2025-07-10,61000.0,57.106,1.0
2025-07-11,62600.0,61.8,1.0
2025-07-14,62500.0,60.51,1.0
2025-07-15,63700.0,61.731,1.0
2025-07-16,64700.0,63.495,1.0
2025-07-17,66700.0,65.712,1.0
2025-07-18,67100.0,66.436,1.0
2025-07-21,67800.0,66.044,1.0
2025-07-22,66000.0,64.983,1.0
2025-07-23,66400.0,63.69,1.0
2025-07-24,66000.0,61.475,1.0
2025-07-25,65900.0,60.958,1.0
2025-07-28,70400.0,67.652,1.0
2025-07-29,70600.0,69.851,1.0
2025-07-30,72600.0,72.813,1.0
2025-07-31,71400.0,70.234,1.0
2025-08-01,68900.0,70.892,1.0
2025-08-04,69700.0,70.692,1.0
2025-08-05,69900.0,71.193,1.0
2025-08-06,68800.0,69.837,1.0
2025-08-07,70500.0,71.471,1.0
2025-08-08,71800.0,72.542,1.0
2025-08-11,71000.0,72.131,1.0
2025-08-12,71100.0,72.109,1.0
2025-08-13,71900.0,71.786,1.0
2025-08-14,71600.0,69.666,1.0
2025-08-18,70000.0,67.307,1.0
2025-08-19,70000.0,67.058,1.0
2025-08-20,70500.0,66.576,1.0
2025-08-21,70600.0,67.23,1.0
2025-08-22,71400.0,68.225,1.0
2025-08-25,71500.0,68.27,1.0
2025-08-26,70300.0,58.486,1.0
2025-08-27,70600.0,57.937,1.0
2025-08-28,69600.0,54.382,1.0
2025-08-29,69700.0,53.278,1.0
2025-09-01,67600.0,46.874,1.0
2025-09-02,69100.0,48.446,1.0
2025-09-03,69800.0,49.049,1.0
2025-09-04,70100.0,50.011,1.0
2025-09-05,69500.0,46.864,1.0
2025-09-08,70100.0,46.175,1.0
2025-09-09,71500.0,49.577,1.0
2025-09-10,72600.0,51.088,1.0
2025-09-11,73400.0,52.32,1.0
2025-09-12,75400.0,57.869,1.0
2025-09-15,76500.0,57.62,1.0
2025-09-16,79400.0,62.618,1.0
2025-09-17,78200.0,62.988,1.0
2025-09-18,80500.0,65.714,1.0
2025-09-19,79700.0,65.402,1.0
2025-09-22,83500.0,71.362,1.0
2025-09-23,84700.0,71.222,1.0
2025-09-24,85400.0,72.365,1.0
2025-09-25,86100.0,73.11,1.0
2025-09-26,83300.0,76.457,1.0
2025-09-29,84200.0,73.659,1.0
2025-09-30,83900.0,73.658,1.0
2025-10-01,86000.0,76.391,1.0
2025-10-02,89000.0,80.986,1.0
2025-10-10,94400.0,83.434,1.0
2025-10-13,93300.0,83.547,1.0
2025-10-14,91600.0,84.515,1.0
2025-10-15,95000.0,85.358,1.0
2025-10-16,97700.0,85.866,1.0
2025-10-17,97900.0,85.827,1.0
2025-10-20,98100.0,85.697,1.0
2025-10-21,97500.0,85.191,1.0
2025-10-22,98600.0,84.868,1.0
2025-10-23,96500.0,82.995,1.0
2025-10-24,98800.0,83.626,1.0
2025-10-27,102000.0,82.751,1.0
2025-10-28,99500.0,81.981,1.0
2025-10-29,100500.0,82.151,1.0
2025-10-30,104100.0,82.855,1.0
2025-10-31,107500.0,83.687,1.0
2025-11-03,111100.0,84.802,1.0
2025-11-04,104900.0,85.19,1.0
2025-11-05,100600.0,83.472,1.0
2025-11-06,99200.0,82.674,1.0
2025-11-07,97900.0,81.856,0.5
2025-11-10,100600.0,83.427,0.5
